seq_1,seq_2,label
我想跟你说再见,你跟我说再见好不好,1
那你不搭理我,别搭理我,0
我是你的女神吗,我是你妈妈吗,0
我是创造你的人,你是创造我的人,0
你说叫我爸爸,以后你就叫我叫爸爸,0
oppofindx2,oppofinbx,0
有点无聊怎么办,我一点事都没有怎么办,1
骂我的目的是什么,我被人骂了,0
三千克等于多少斤,三十厘米等于多少分米,0
出来出来,你也出来了你,0
我跑到你心里去了,我要去你心里,1
我想问你,想问你有妈妈吗,0
你能不能大点声说,你大点声说话,1
你说聊点什么呢,你有什么想和我聊的,1
什么颜色加什么颜色等于棕色,一加的颜色是什么,0
电我可以帮你充,我就可以帮你,0
不要睡觉,不允许睡觉,1
叫我叫什么,你怎么称呼我,1
手机有没有人像模式,什么手机好,0
帮我个忙帮我赚钱吧,你可以帮我赚钱吗,1
反正在哪只手主题歌哪里,你来自哪里,0
骂你咋滴服不服,你是不是有病呀,0
reno4Pro大小,reno4 pro天线,0
来玩猜谜语,我要猜谜语,1
玩个成语接龙吧,你还会玩什么,0
那我回答你一个问题吧,我回答你一个问题,1
旅游去吧我和你,我想去旅游,1
现在有什么好玩的游戏,现在到底有什么好的的游戏,1
我现在想和你聊天,我在找你聊天呀,1
兄弟你瘦了,你太瘦了,1
难道我不可以么,我觉得我可以,1
白菜炒千张的做法,做得很好,0
嗯不知道复查,不知道啊,0
我名字叫李计平,你还记得我叫什么名字吗,0
我不喜欢听英文歌,我不喜欢听笑话,0
那还有什么呢,那究竟是还有什么呢,1
怎样边缘通知栏左边转移达到,如何拖动侧边栏,0
我今天有点伤心,我也不知道为什么但我今天有点伤心,1
双子座是什么,你是水瓶座吗,0
难道你的声音不好听吗,你好呀你的声音是真好听啊,1
怀孕能吃牛排吗,怀孕能吃圆白菜吗,0
开心快乐,你很高兴啊,0
打开蓝牙,打开小猿口算检查吗,0
福彩三d开奖号码,上期双色球,0
要不要身份证开通，手机号,登陆需要验证开通手机号码没用,0
那你叫什么名字,你知道我叫什么名字吗,0
闲的真无聊,闲的无聊,1
我的QQ特别关心是谁,QQ极速版,0
那我觉得你长得如何,那你觉得我长得如何,0
那你要不要跟我在一起,那你要不要成为我的对象,1
看我什么,所以说你看我什么嘞,1
你说我是猪,你告诉我我是猪,1
段怎么组词,有什么词语,0
你的眼睛怎么样,你有眼睛吗,0
我手机黑屏,小布我手机黑屏,1
手机载屏在哪里设置,手机漫游的设置,0
怀孕能吃香椿吗,怀孕能吃豆腐菜吗,0
手机快手,我要尽快手,0
宝鸡今天是什么天气,今天的天气很好哦,0
怎样查询自己家的WiFi密码？,oppo查wifi密码怎样？,0
我很烦怎么办,我好烦怎么办,1
除了烧烤你还会点别的吗,除了烧烤他们叔叔还会点别的吗,0
百家姓,打开百家姓背诵百家姓,0
假装出来的不要,"不要说出来嘛,我会尴尬的",0
陪我聊天好不好,陪我聊天吧,1
不要玩游戏,不玩游戏,1
十一月九号是什么日子,今天是不是冬天,0
睡觉去了,我要歇息了晚安,1
你能不能给我出来,你给我出来,1
我就这么想的怎么了,我就是这么想的,1
a72充满要多久,A92s充满电需要多久,0
老嘎老刚,我都快老了,0
要不你几岁啊,你几岁啦?,0
是不是全网通的啊你,你是全网通的吗,1
请问你怎么称呼我,我怎么称呼你,0
给我换一首漂洋过海来看你,看我把你换了,0
进入相机比较慢的解决方法,r6007相机很慢,0
香蕉有什么好处,你知道晨练都有什么好处吗,0
我要吃东西,你吃东西不,0
Reno4的屏幕,RENOZ屏幕,0
打起来了哇,打起来了,1
我需要一个美女,我想要个美女,1
可以告诉我有多少人买了a7x吗,R17卖的好吗,0
我需要知道你属猪吗,你是属猪的吗,1
相机参考线怎么调出来,构图线的设置方法,0
reno4se重量,Breeno重量,0
你妈妈的职业是什么,你妈妈的职业叫什么,1
这么费劲呢,太让人累了,1
你喜欢哪种类型的女生,你喜欢什么样的女生,1
我为什么睡不着啊,儿子为什么睡不着啊,0
我爸妈那边,你的爸妈呢,0
播放都市言情小说,我想听你说晚安,0
手机不定时关机，也开不了机,OPPO手机一直在开机界面，开机也开不了，关机也关不了,0
陪我聊聊天,我想给你聊天,1
艰苦卓绝的意思,什么意思,0
说英语啦,你喜欢什么用英语怎么说,0
我家的位置,我在哪个位置,0
好我是谁,告诉我我是谁,1
今天是多少号,九月有多少天,0
晚上好Reno,Reno是什么意思,0
太次了吧这东西,什么破玩意儿,1
为什么不听话,不听话怎么可以,1
我说我很烦,我说我一定很烦,1
可不可以一直陪着我,你会一直陪着我吗,0
你有微信么,o帮我打开微信,0
打开听声音微信到账的声音,帮我打开听声音,0
苏州在哪,打开高德地图导航去,0
差到不行,不行再换一个,0
你找个题目吧,你找个话题吧,0
人生一串完结,人生一串2结束了,0
真的客气了,客气的啦,1
能唱一首歌吗,可以唱一首歌吗,1
你是在跟我开玩笑吗,你在逗我玩吗,1
英文翻译,即使英文翻译,0
你男的女的啊,你是男的还是女的,1
难道你没有那么厉害吗,他有那么厉害吗,0
你猜我几年级,你快猜猜我几年级,1
我是小爱哦你别闹好吗,别闹我才是小爱,1
你走吧我不要你了,你滚吧我不要你了,1
我不想起床,不是我不想起床,0
你忙啥呢,你在忙什么,1
沈阳哪里有oppi客服中心,中国地名oppo客服哪里,0
云服务相册的照片怎么下载到啊,云服务的照片怎么下载到手机,0
废话真多,你懂得真多,0
find x屏幕疏油层,Fⅰdx的屏幕套装,0
我喜欢谁,我喜欢的人叫什么,1
r17pro是属于哪个品牌的,R11是哪家公司的,0
我找不到你在哪里了,你是去哪儿了我都没找到,1
请帮我发红包给小包子发一块钱,发个红包给我吧,0
早上的时候你就说一下你,小不现在想用什么值得买白菜行不行,0
我说合适就合适,合适就合适我说,1
手机怎么会失灵,手机存储空间不够用怎么办？,0
跟你讲你是250,就好像A5,0
我的梦想是什么,什么是我的理想,0
你怕是个傻子吧,你太傻了吧,1
一加是OPPO的子品牌吗,OPPO和一加是什么关系,0
请问你叫我什么,请问你叫什么名字,0
reno3pro微信美颜,reno3 pro软件更新,0
你认识小冰吗,你认识别的机器人吗,0
我给你打过去,你先把电话挂了吧我马上给你回过去，稍等啊,0
早读新闻,播放财经新闻,0
来个妹子,你就是妹子,0
我想睡觉可以吗,我想就寝可以吗,1
我不想听了暂停,我不想听,1
看我帅吧,看我帅不帅,1
那你不累啊,你就一点也不累吗,1
帮我打一把王者吗,你可以帮我打王者吧,1
小欧你能给我播放一首适合睡觉的歌曲吗,你要睡了吗小欧,0
没有充电器怎么办,充电完成没有没电怎么办,0
我长得很帅吧,我长得帅吧,1
说英语啦,练习用英语怎么说,0
长白山在哪里,下载好游快爆,0
Reno的,Find7的拼音,0
等闲时得东风面,梅须逊雪三分白雪却输梅一段香的意思是什么,0
怎么关闭安全中心的安全事件,如何关闭游戏中心消息提醒,0
"好的,好的,太谢谢了",嗯那好的,0
你今天在干嘛,今天你在干点什么啊,1
账号密码不知道怎么办,抖音私密账号怎么解？,0
祝王俊凯生日快乐,王俊凯生日快乐,1
你是我的小宝贝吧,你不是我的小宝贝,0
我的生日多少,哪天是我生日,1
你是一坨屎,你就是米田共,1
我是男是女你知道吗,你知道我是男的还是女的,1
我现在不是你的,我不是你的,1
意大利面,开大众点评,0
你哪里聪明啊,你哪里聪明,1
查看今天的天气怎么样,今天的天气很好哦,0
我的耳机听不到声音。,你好，我的插上耳机，会听到声音，开免提却听不到声音。,0
我的心有点闹听,我好闹心,1
手表无法拨打电话,手表如何拨打电话,0
是什么性格的星座,巨蟹座下一个星座是什么,0
我家宝贝要睡觉,可以哄孩子睡一会,1
红糖姜茶怎么做,糖炒栗子怎么做,0
我服了你行不行,我服了你,1
你声音真难听,你声音好难听,1
播放最新新闻,我新闻,0
讲个冷笑话,再讲一个冷笑话吧,1
教我英语怎么说,教我英语,1
每次叫你都不理我,我不理你了,0
苹果手机好不好,我觉得苹果手机很好用,0
今天的确很累,今天很累,1
你可不可以喝酒呀,你会喝酒吗,1
我想了解一下你是读几年级的,上几年级,1
看看就行了,就这样吧看看就行了,1
给我打开信息,打开绿洲我的消息,0
我怎么讲话都讲不好,怎么讲话呢,0
我手机的名字叫什么,我想知道我手机的名字叫什么,1
社会人都听什么歌,社会人听什么歌啊,1
王者荣耀哪个英雄最厉害,小布王者荣耀里面哪个英雄最厉害,1
R11s相机怎样设置静音？？,R11s快门声音设置,0
我嗓子有点疼,我喉咙不舒服,1
谁要你的小心心,你的小心心没人要,1
我让你叫爸爸,我叫你什么,0
我是吃什么,你吃什么呢,0
人民币对日元的汇率,一元等于多少日元,1
我说你很蠢,我说你就是很蠢,1
明天六点半提醒我起床,你早上起床了吗,0
你让我真的很难受,你现在让我很难受,1
看视频没声音,录制视频没有声音,0
那你就是连男女性别都没有吧,那你就是不男不女,1
给我唱个rap吧,给我唱个rap,1
提醒我七点半,不用提醒我,0
摩西摩西是我的工作,你的工作是啥,0
我不想找你,你别见我了,0
食堂的糖怎么写,西红柿炒鸡蛋的做法,0
我在打我电话,在打电话,0
那是个啥,那个究竟是啥,1
我心里有鬼,我心里有个不可告人的秘密,1
排列五开奖结果,双色球开奖结果是多少,0
你在说什么,你刚才在说什么,1
酸辣粉怎么吃好吃,我觉得冰淇淋很好吃,0
oppor9主板资费,OPPOr9tm总成价钱,0
我分手了,我为什么没有长久的恋爱？,0
本机背面有雕纹,a8的出厂保护膜上写着屏幕指纹，但手机是背部指纹,0
妈妈这是什么呀,妈妈你可以告诉我这个是什么吗,1
手机手机内置软件集合密码忘记,OPPO手机恢复设置过程中，忘记激活密码了,0
你的性别是女吗,你有性别吗,0
游山西村诗,村居,0
我不想你呀,不想复习,0
你现在干什么,你们在做什么,0
"每天早上八点起床,去上班",四哥明天早上八点二十的闹钟,0
电量什么时候能充满,电量什么时候才能充满,1
你这个都能干什么,你这个是什么功能,1
聊我什么呀,你想跟我聊什么呢,0
愿意帮我数绵羊不,可以帮我数绵羊吗,1
我好像看到你了,好像可以看到,0
请问明天的天气如何,你那的天气怎么样,0
reno3Pro防水,Breeno私防水防水吗,0
那我该怎么做,我不知道怎么做了,1
欢迎一下,我来了欢迎我吧,0
王者荣耀拿长枪的英雄有哪些,王者荣耀射手谁最厉害,0
这个歌叫什么名字,叫什么名字呀,0
那考虑考虑,我还在考虑,0
我知道你叫什么名字,微信上我知道你叫什么名字,1
我又来看你了,你觉得我可爱吗你不看你不看,0
要不我喜欢你能不能给我来个拥抱,要不我写信给你吧,0
打开行程,下午打电话,0
手机通话自动挂断怎么回事,qq电话自动挂断是怎么回事,0
哎呀没有,哎呀呀就是没有啊,1
我不敢过去,我不敢往那边去,1
你最讨厌什么人,什么人最让你觉得厌烦,1
我该怎么往下聊,我要怎样才能聊下去,1
我的名字你还记得吗,我叫什么你还知不知道,1
你觉得我很帅,你是最帅的,0
我该怎么样喊你出来,我该怎么呼唤你出来,1
我需要你安慰我,你安慰安慰我吧,1
播放宝宝巴士睡前故事,我想听的故事,0
我可以做什么,你有啥用,0
我就在这里快救我,我在这里快救我,1
双子座的人,双子城,0
oppo云服务联系人恢复达到品牌手机,OPPO的恢复工厂,0
我给你讲一个,全部给我讲个笑话,0
reno3 pro,oppoRENO3pro,1
爱或不爱,头部怎么不爱,0
没有什么想说的,我不想说什么了就这样吧,1
手机存储里的其他是什么,手机存储里“其他”的介绍,1
我说我生病了,我说我有病了,1
变成男生你能做到吗,你能不能变成男生,1
findx2pro上市,find x2 pro的微距,0
看起来你不知道啊,你看起来也还好,0
鱼头豆腐汤怎么做,丸子怎么做,0
请问oppo手机充电提示音怎么弄？,请问OPPO有充电提示音吗,0
我吃饭了,吃饭了吃饭了,0
你跟我聊天好吗,你能不能跟我聊天,1
我觉得有代沟,我们的思想有距离,1
你是男的吗,你是条汉子吗,1
我这个手机上oppoa5的,oppo 5g手机是否支持5g漫游,0
我还是不知道你在说啥,我还是不知道,1
显示充电但是电量并不增加,就是充着电呢不显示几格电,0
OPPOA92s支持人脸吗,OPPOA92s手机支持无线充电吗,0
你谈恋爱了吗,你处对象了吗,1
游戏底下评论都是广告,发现垃圾或敏感评论的解决办法,0
小欧我是谁,小欧你不知道我是谁吗,1
oppor17碎屏保,OPPOr17原装屏,0
都是你让我生的气,年生我的气,0
然后我就喜欢,"很好,我喜欢你",0
q1拆机手册,ENCO Q1服务手册,0
奶昔怎么做,大麦怎么做,0
本期双色球中奖号码,今天几点开奖,0
播报一下明天天气,今天是否会下雨,0
我的天你会撩妹吗,你还会撩妹啊,0
我还有点事,我在赶时间,0
我现在开车,我此时在开车,1
十一减七等于几,85乘以二,0
迪丽热巴的老公是谁,你会不会打王者,0
我跟你开玩笑的,我不是跟你认真的,1
我不知道说啥,不知道有什么说的,1
短信字体大小调整方法,短信字体大小调整,0
我啥都不知道,我咋不知道呢,0
我不是很开心,我不乐意了,0
能不能把电话,拼多多客服电话,0
我的姨妈那是什么吗,你那是什么吗,0
我想吃肉,怎么能不吃肉,0
莫得感情的你,你没有感情,1
我要叫滴滴打车,你叫小欧吗,0
十二乘七等于多少,24加五,0
换a11X主板多少钱,a11x多任务切换,0
你现在吃没吃饭,你吃东西不,0
关闭QQ飞车,你的qq号,0
请问你有朋友吗,你有朋友吗,1
